year,circuit,driver,lap_number,lap_time_seconds,compound,tyre_life,is_pit_lap,track_status,lap_time_delta,tyre_age_normalised,relative_position,laps_remaining,compound_encoded,pit_in_next_3_laps
2020,Silverstone,GIO,51,92.13,MEDIUM,18.0,0,1.0,-1.4420000000000073,0.6428571428571429,0.85,1,1,0
2020,Silverstone,GRO,1,103.776,MEDIUM,4.0,0,12.0,10.376999999999995,0.14285714285714285,0.8,51,1,0
2020,Silverstone,GRO,2,95.593,MEDIUM,5.0,0,1.0,2.1940000000000026,0.17857142857142858,0.8,50,1,0
2020,Silverstone,GRO,3,95.375,MEDIUM,6.0,0,1.0,1.975999999999999,0.21428571428571427,0.8,49,1,0
2020,Silverstone,GRO,4,95.218,MEDIUM,7.0,0,1.0,1.8190000000000026,0.25,0.8,48,1,0
2020,Silverstone,GRO,5,94.982,MEDIUM,8.0,0,1.0,1.5829999999999984,0.2857142857142857,0.8,47,1,0
2020,Silverstone,GRO,6,94.547,MEDIUM,9.0,0,1.0,1.1479999999999961,0.32142857142857145,0.8,46,1,0
2020,Silverstone,GRO,7,94.402,MEDIUM,10.0,0,1.0,1.0030000000000001,0.35714285714285715,0.75,45,1,0
2020,Silverstone,GRO,8,93.97,MEDIUM,11.0,0,1.0,0.570999999999998,0.39285714285714285,0.65,44,1,0
2020,Silverstone,GRO,9,93.996,MEDIUM,12.0,0,1.0,0.5969999999999942,0.42857142857142855,0.65,43,1,0
2020,Silverstone,GRO,10,93.802,MEDIUM,13.0,0,1.0,0.4030000000000058,0.4642857142857143,0.6,42,1,0
2020,Silverstone,GRO,11,93.576,MEDIUM,14.0,0,1.0,0.1769999999999925,0.5,0.6,41,1,0
2020,Silverstone,GRO,12,92.947,MEDIUM,15.0,0,1.0,-0.4519999999999982,0.5357142857142857,0.6,40,1,0
2020,Silverstone,GRO,13,93.42,MEDIUM,16.0,0,1.0,0.021000000000000796,0.5714285714285714,0.55,39,1,0
2020,Silverstone,GRO,14,93.107,MEDIUM,17.0,0,1.0,-0.2920000000000016,0.6071428571428571,0.55,38,1,1
2020,Silverstone,GRO,15,93.416,MEDIUM,18.0,0,1.0,0.016999999999995907,0.6428571428571429,0.55,37,1,1
2020,Silverstone,GRO,16,93.438,MEDIUM,19.0,0,1.0,0.03900000000000148,0.6785714285714286,0.55,36,1,1
2020,Silverstone,GRO,17,94.198,MEDIUM,20.0,1,1.0,0.7989999999999924,0.7142857142857143,0.6,35,1,0
2020,Silverstone,GRO,18,114.044,HARD,2.0,0,1.0,20.644999999999996,0.05263157894736842,1.0,34,2,0
2020,Silverstone,GRO,19,93.584,HARD,3.0,0,1.0,0.18500000000000227,0.07894736842105263,1.0,33,2,0
2020,Silverstone,GRO,20,94.435,HARD,4.0,0,1.0,1.0360000000000014,0.10526315789473684,0.95,32,2,0
2020,Silverstone,GRO,21,92.879,HARD,5.0,0,1.0,-0.519999999999996,0.13157894736842105,0.95,31,2,0
2020,Silverstone,GRO,22,93.439,HARD,6.0,0,1.0,0.03999999999999204,0.15789473684210525,0.95,30,2,0
2020,Silverstone,GRO,23,93.058,HARD,7.0,0,1.0,-0.340999999999994,0.18421052631578946,0.95,29,2,0
2020,Silverstone,GRO,24,93.338,HARD,8.0,0,1.0,-0.06100000000000705,0.21052631578947367,0.9,28,2,0
2020,Silverstone,GRO,25,93.506,HARD,9.0,0,1.0,0.10699999999999932,0.23684210526315788,0.85,27,2,0
2020,Silverstone,GRO,26,93.548,HARD,10.0,0,1.0,0.1490000000000009,0.2631578947368421,0.85,26,2,0
2020,Silverstone,GRO,27,93.258,HARD,11.0,0,1.0,-0.14100000000000534,0.2894736842105263,0.75,25,2,0
2020,Silverstone,GRO,28,92.988,HARD,12.0,0,1.0,-0.41100000000000136,0.3157894736842105,0.75,24,2,0
2020,Silverstone,GRO,29,94.258,HARD,13.0,0,1.0,0.8589999999999947,0.34210526315789475,0.8,23,2,0
2020,Silverstone,GRO,30,93.22,HARD,14.0,0,12.0,-0.17900000000000205,0.3684210526315789,0.8,22,2,0
2020,Silverstone,GRO,31,94.165,HARD,15.0,0,21.0,0.7660000000000053,0.39473684210526316,0.8,21,2,0
2020,Silverstone,GRO,32,93.399,HARD,16.0,0,1.0,0.0,0.42105263157894735,0.8,20,2,0
2020,Silverstone,GRO,33,93.387,HARD,17.0,0,1.0,-0.012000000000000455,0.4473684210526316,0.8,19,2,0
2020,Silverstone,GRO,34,92.475,HARD,18.0,0,1.0,-0.9240000000000066,0.47368421052631576,0.75,18,2,0
2020,Silverstone,GRO,35,92.938,HARD,19.0,0,1.0,-0.4609999999999985,0.5,0.75,17,2,1
2020,Silverstone,GRO,36,92.449,HARD,20.0,0,1.0,-0.9500000000000028,0.5263157894736842,0.7,16,2,1
2020,Silverstone,GRO,37,92.593,HARD,21.0,0,1.0,-0.8059999999999974,0.5526315789473685,0.7,15,2,1
2020,Silverstone,GRO,38,92.097,HARD,22.0,1,1.0,-1.3020000000000067,0.5789473684210527,0.7,14,2,0
2020,Silverstone,GRO,39,116.257,HARD,1.0,0,1.0,22.858000000000004,0.02631578947368421,0.95,13,2,0
2020,Silverstone,GRO,40,91.217,HARD,2.0,0,1.0,-2.182000000000002,0.05263157894736842,0.9,12,2,0
2020,Silverstone,GRO,41,93.192,HARD,3.0,0,1.0,-0.20700000000000784,0.07894736842105263,0.9,11,2,0
2020,Silverstone,GRO,42,94.229,HARD,4.0,0,1.0,0.8299999999999983,0.10526315789473684,0.9,10,2,0
2020,Silverstone,GRO,43,91.865,HARD,5.0,0,1.0,-1.534000000000006,0.13157894736842105,0.9,9,2,0
2020,Silverstone,GRO,44,91.539,HARD,6.0,0,1.0,-1.8599999999999994,0.15789473684210525,0.9,8,2,0
2020,Silverstone,GRO,45,91.918,HARD,7.0,0,1.0,-1.4809999999999945,0.18421052631578946,0.9,7,2,0
2020,Silverstone,GRO,46,91.647,HARD,8.0,0,1.0,-1.7519999999999953,0.21052631578947367,0.85,6,2,0
2020,Silverstone,GRO,47,91.277,HARD,9.0,0,1.0,-2.122,0.23684210526315788,0.8,5,2,0
2020,Silverstone,GRO,48,91.078,HARD,10.0,0,1.0,-2.320999999999998,0.2631578947368421,0.8,4,2,0
2020,Silverstone,GRO,49,92.288,HARD,11.0,0,1.0,-1.1110000000000042,0.2894736842105263,0.8,3,2,0
2020,Silverstone,GRO,50,91.086,HARD,12.0,0,1.0,-2.3130000000000024,0.3157894736842105,0.8,2,2,0
2020,Silverstone,GRO,51,90.793,HARD,13.0,0,1.0,-2.6059999999999945,0.34210526315789475,0.8,1,2,0
2020,Silverstone,HAM,1,93.847,MEDIUM,4.0,0,12.0,2.248499999999993,0.14285714285714285,0.1,51,1,0
2020,Silverstone,HAM,2,91.44,MEDIUM,5.0,0,1.0,-0.15850000000000364,0.17857142857142858,0.1,50,1,0
2020,Silverstone,HAM,3,91.448,MEDIUM,6.0,0,1.0,-0.15050000000000807,0.21428571428571427,0.1,49,1,0
2020,Silverstone,HAM,4,91.859,MEDIUM,7.0,0,1.0,0.2604999999999933,0.25,0.1,48,1,0
2020,Silverstone,HAM,5,92.698,MEDIUM,8.0,0,1.0,1.099499999999992,0.2857142857142857,0.1,47,1,0
2020,Silverstone,HAM,6,92.401,MEDIUM,9.0,0,1.0,0.8024999999999949,0.32142857142857145,0.1,46,1,0
2020,Silverstone,HAM,7,92.352,MEDIUM,10.0,0,1.0,0.7535000000000025,0.35714285714285715,0.1,45,1,0
2020,Silverstone,HAM,8,92.481,MEDIUM,11.0,0,1.0,0.8824999999999932,0.39285714285714285,0.1,44,1,0
2020,Silverstone,HAM,9,92.685,MEDIUM,12.0,0,1.0,1.086500000000001,0.42857142857142855,0.1,43,1,0
2020,Silverstone,HAM,10,92.615,MEDIUM,13.0,0,1.0,1.0164999999999935,0.4642857142857143,0.1,42,1,0
2020,Silverstone,HAM,11,92.752,MEDIUM,14.0,0,1.0,1.153499999999994,0.5,0.1,41,1,1
2020,Silverstone,HAM,12,92.891,MEDIUM,15.0,0,1.0,1.292500000000004,0.5357142857142857,0.1,40,1,1
2020,Silverstone,HAM,13,92.782,MEDIUM,16.0,0,1.0,1.1834999999999951,0.5714285714285714,0.1,39,1,1
2020,Silverstone,HAM,14,91.888,MEDIUM,17.0,1,1.0,0.28950000000000387,0.6071428571428571,0.05,38,1,0
2020,Silverstone,HAM,15,110.491,HARD,1.0,0,1.0,18.8925,0.02631578947368421,0.25,37,2,0
2020,Silverstone,HAM,16,91.423,HARD,2.0,0,1.0,-0.17549999999999955,0.05263157894736842,0.2,36,2,0
2020,Silverstone,HAM,17,91.441,HARD,3.0,0,1.0,-0.15749999999999886,0.07894736842105263,0.2,35,2,0
2020,Silverstone,HAM,18,91.595,HARD,4.0,0,1.0,-0.003500000000002501,0.10526315789473684,0.2,34,2,0
2020,Silverstone,HAM,19,91.602,HARD,5.0,0,1.0,0.003500000000002501,0.13157894736842105,0.15,33,2,0
2020,Silverstone,HAM,20,92.118,HARD,6.0,0,1.0,0.5194999999999936,0.15789473684210525,0.15,32,2,0
2020,Silverstone,HAM,21,92.435,HARD,7.0,0,1.0,0.8365000000000009,0.18421052631578946,0.15,31,2,0
2020,Silverstone,HAM,22,92.213,HARD,8.0,0,1.0,0.6144999999999925,0.21052631578947367,0.15,30,2,0
2020,Silverstone,HAM,23,92.175,HARD,9.0,0,1.0,0.5764999999999958,0.23684210526315788,0.15,29,2,0
2020,Silverstone,HAM,24,93.531,HARD,10.0,0,1.0,1.9325000000000045,0.2631578947368421,0.15,28,2,0
2020,Silverstone,HAM,25,92.658,HARD,11.0,0,1.0,1.0594999999999999,0.2894736842105263,0.15,27,2,0
2020,Silverstone,HAM,26,92.333,HARD,12.0,0,1.0,0.734499999999997,0.3157894736842105,0.15,26,2,0
2020,Silverstone,HAM,27,92.341,HARD,13.0,0,1.0,0.7424999999999926,0.34210526315789475,0.15,25,2,0
2020,Silverstone,HAM,28,91.643,HARD,14.0,0,1.0,0.04449999999999932,0.3684210526315789,0.15,24,2,0
2020,Silverstone,HAM,29,91.702,HARD,15.0,0,1.0,0.10349999999999682,0.39473684210526316,0.15,23,2,0
2020,Silverstone,HAM,30,91.217,HARD,16.0,0,1.0,-0.3815000000000026,0.42105263157894735,0.15,22,2,0
2020,Silverstone,HAM,31,91.325,HARD,17.0,0,12.0,-0.2734999999999985,0.4473684210526316,0.15,21,2,0
2020,Silverstone,HAM,32,90.688,HARD,18.0,0,1.0,-0.910499999999999,0.47368421052631576,0.15,20,2,0
2020,Silverstone,HAM,33,90.705,HARD,19.0,0,1.0,-0.8935000000000031,0.5,0.05,19,2,0
2020,Silverstone,HAM,34,90.701,HARD,20.0,0,1.0,-0.897500000000008,0.5263157894736842,0.05,18,2,0
2020,Silverstone,HAM,35,91.101,HARD,21.0,0,1.0,-0.4975000000000023,0.5526315789473685,0.05,17,2,0
2020,Silverstone,HAM,36,91.118,HARD,22.0,0,1.0,-0.48050000000000637,0.5789473684210527,0.05,16,2,0
2020,Silverstone,HAM,37,91.045,HARD,23.0,0,1.0,-0.5534999999999997,0.6052631578947368,0.05,15,2,0
2020,Silverstone,HAM,38,90.785,HARD,24.0,0,1.0,-0.8135000000000048,0.631578947368421,0.05,14,2,1
2020,Silverstone,HAM,39,91.077,HARD,25.0,0,1.0,-0.5215000000000032,0.6578947368421053,0.05,13,2,1
2020,Silverstone,HAM,40,91.348,HARD,26.0,0,1.0,-0.2505000000000024,0.6842105263157895,0.05,12,2,1
2020,Silverstone,HAM,41,91.236,HARD,27.0,1,1.0,-0.36249999999999716,0.7105263157894737,0.05,11,2,0
2020,Silverstone,HAM,42,109.543,HARD,1.0,0,1.0,17.944500000000005,0.02631578947368421,0.2,10,2,0
2020,Silverstone,HAM,43,88.451,HARD,2.0,0,1.0,-3.147500000000008,0.05263157894736842,0.2,9,2,0
2020,Silverstone,HAM,44,89.625,HARD,3.0,0,1.0,-1.9735000000000014,0.07894736842105263,0.2,8,2,0
2020,Silverstone,HAM,45,89.997,HARD,4.0,0,1.0,-1.6015000000000015,0.10526315789473684,0.15,7,2,0
2020,Silverstone,HAM,46,88.599,HARD,5.0,0,1.0,-2.9994999999999976,0.13157894736842105,0.15,6,2,0
2020,Silverstone,HAM,47,89.363,HARD,6.0,0,1.0,-2.235500000000002,0.15789473684210525,0.15,5,2,0
2020,Silverstone,HAM,48,88.882,HARD,7.0,0,1.0,-2.7164999999999964,0.18421052631578946,0.15,4,2,0
2020,Silverstone,HAM,49,89.887,HARD,8.0,0,1.0,-1.711500000000001,0.21052631578947367,0.15,3,2,0
2020,Silverstone,HAM,50,89.795,HARD,9.0,0,1.0,-1.8034999999999997,0.23684210526315788,0.1,2,2,0
2020,Silverstone,HAM,51,90.613,HARD,10.0,0,1.0,-0.9855000000000018,0.2631578947368421,0.1,1,2,0
2020,Silverstone,HAM,52,92.378,HARD,11.0,0,1.0,0.7794999999999987,0.2894736842105263,0.1,0,2,0
2020,Silverstone,HUL,1,96.138,MEDIUM,4.0,0,12.0,4.14500000000001,0.14285714285714285,0.2,51,1,0
2020,Silverstone,HUL,2,92.833,MEDIUM,5.0,0,1.0,0.8400000000000034,0.17857142857142858,0.2,50,1,0
2020,Silverstone,HUL,3,92.482,MEDIUM,6.0,0,1.0,0.4890000000000043,0.21428571428571427,0.2,49,1,0
2020,Silverstone,HUL,4,93.226,MEDIUM,7.0,0,1.0,1.233000000000004,0.25,0.2,48,1,0
2020,Silverstone,HUL,5,92.868,MEDIUM,8.0,0,1.0,0.875,0.2857142857142857,0.2,47,1,0
2020,Silverstone,HUL,6,92.989,MEDIUM,9.0,0,1.0,0.9960000000000093,0.32142857142857145,0.2,46,1,0
2020,Silverstone,HUL,7,93.492,MEDIUM,10.0,0,1.0,1.4990000000000094,0.35714285714285715,0.2,45,1,0
2020,Silverstone,HUL,8,93.277,MEDIUM,11.0,0,1.0,1.284000000000006,0.39285714285714285,0.2,44,1,0
2020,Silverstone,HUL,9,93.05,MEDIUM,12.0,0,1.0,1.0570000000000022,0.42857142857142855,0.2,43,1,0
2020,Silverstone,HUL,10,92.848,MEDIUM,13.0,0,1.0,0.855000000000004,0.4642857142857143,0.2,42,1,0
2020,Silverstone,HUL,11,92.493,MEDIUM,14.0,0,1.0,0.5,0.5,0.2,41,1,0
2020,Silverstone,HUL,12,92.962,MEDIUM,15.0,0,1.0,0.9690000000000083,0.5357142857142857,0.2,40,1,1
2020,Silverstone,HUL,13,92.548,MEDIUM,16.0,0,1.0,0.5550000000000068,0.5714285714285714,0.2,39,1,1
2020,Silverstone,HUL,14,92.339,MEDIUM,17.0,0,1.0,0.34600000000000364,0.6071428571428571,0.15,38,1,1
2020,Silverstone,HUL,15,91.718,MEDIUM,18.0,1,1.0,-0.2749999999999915,0.6428571428571429,0.1,37,1,0
2020,Silverstone,HUL,16,111.76,HARD,1.0,0,1.0,19.76700000000001,0.02631578947368421,0.35,36,2,0
2020,Silverstone,HUL,17,91.99,HARD,2.0,0,1.0,-0.0030000000000001137,0.05263157894736842,0.35,35,2,0
2020,Silverstone,HUL,18,91.996,HARD,3.0,0,1.0,0.0030000000000001137,0.07894736842105263,0.35,34,2,0
2020,Silverstone,HUL,19,92.311,HARD,4.0,0,1.0,0.31800000000001205,0.10526315789473684,0.25,33,2,0
2020,Silverstone,HUL,20,92.024,HARD,5.0,0,1.0,0.03100000000000591,0.13157894736842105,0.25,32,2,0
2020,Silverstone,HUL,21,92.539,HARD,6.0,0,1.0,0.5460000000000065,0.15789473684210525,0.25,31,2,0
2020,Silverstone,HUL,22,92.855,HARD,7.0,0,1.0,0.862000000000009,0.18421052631578946,0.25,30,2,0
2020,Silverstone,HUL,23,92.33,HARD,8.0,0,1.0,0.3370000000000033,0.21052631578947367,0.2,29,2,0
2020,Silverstone,HUL,24,91.987,HARD,9.0,0,1.0,-0.006000000000000227,0.23684210526315788,0.2,28,2,0
2020,Silverstone,HUL,25,92.054,HARD,10.0,0,1.0,0.06100000000000705,0.2631578947368421,0.2,27,2,0
2020,Silverstone,HUL,26,92.178,HARD,11.0,0,1.0,0.18500000000000227,0.2894736842105263,0.2,26,2,0
2020,Silverstone,HUL,27,91.489,HARD,12.0,0,1.0,-0.5039999999999907,0.3157894736842105,0.2,25,2,1
2020,Silverstone,HUL,28,91.407,HARD,13.0,0,1.0,-0.5859999999999985,0.34210526315789475,0.2,24,2,1
2020,Silverstone,HUL,29,91.088,HARD,14.0,0,1.0,-0.9050000000000011,0.3684210526315789,0.2,23,2,1
2020,Silverstone,HUL,30,90.474,HARD,15.0,1,1.0,-1.5189999999999912,0.39473684210526316,0.2,22,2,0
2020,Silverstone,HUL,31,110.153,HARD,1.0,0,12.0,18.16000000000001,0.02631578947368421,0.3,21,2,0
2020,Silverstone,HUL,32,90.834,HARD,2.0,0,1.0,-1.1589999999999918,0.05263157894736842,0.25,20,2,0
2020,Silverstone,HUL,33,91.037,HARD,3.0,0,1.0,-0.9559999999999889,0.07894736842105263,0.25,19,2,0
2020,Silverstone,HUL,34,91.155,HARD,4.0,0,1.0,-0.8379999999999939,0.10526315789473684,0.25,18,2,0
2020,Silverstone,HUL,35,90.788,HARD,5.0,0,1.0,-1.2049999999999983,0.13157894736842105,0.25,17,2,0
2020,Silverstone,HUL,36,91.189,HARD,6.0,0,1.0,-0.804000000000002,0.15789473684210525,0.25,16,2,0
2020,Silverstone,HUL,37,91.643,HARD,7.0,0,1.0,-0.3499999999999943,0.18421052631578946,0.25,15,2,0
2020,Silverstone,HUL,38,91.492,HARD,8.0,0,1.0,-0.5009999999999906,0.21052631578947367,0.25,14,2,0
2020,Silverstone,HUL,39,91.179,HARD,9.0,0,1.0,-0.813999999999993,0.23684210526315788,0.25,13,2,0
2020,Silverstone,HUL,40,90.939,HARD,10.0,0,1.0,-1.054000000000002,0.2631578947368421,0.25,12,2,0
2020,Silverstone,HUL,41,91.485,HARD,11.0,0,1.0,-0.5079999999999956,0.2894736842105263,0.25,11,2,1
2020,Silverstone,HUL,42,91.889,HARD,12.0,0,1.0,-0.1039999999999992,0.3157894736842105,0.25,10,2,1
2020,Silverstone,HUL,43,91.363,HARD,13.0,0,1.0,-0.6299999999999955,0.34210526315789475,0.25,9,2,1
2020,Silverstone,HUL,44,91.426,HARD,14.0,1,1.0,-0.5669999999999931,0.3684210526315789,0.25,8,2,0
2020,Silverstone,HUL,45,110.849,SOFT,3.0,0,1.0,18.85600000000001,0.16666666666666666,0.35,7,0,0
2020,Silverstone,HUL,46,90.893,SOFT,4.0,0,1.0,-1.0999999999999943,0.2222222222222222,0.35,6,0,0
2020,Silverstone,HUL,47,91.083,SOFT,5.0,0,1.0,-0.9099999999999966,0.2777777777777778,0.35,5,0,0
2020,Silverstone,HUL,48,90.627,SOFT,6.0,0,1.0,-1.3659999999999997,0.3333333333333333,0.35,4,0,0
2020,Silverstone,HUL,49,90.785,SOFT,7.0,0,1.0,-1.2079999999999984,0.3888888888888889,0.35,3,0,0
2020,Silverstone,HUL,50,90.547,SOFT,8.0,0,1.0,-1.445999999999998,0.4444444444444444,0.35,2,0,0
2020,Silverstone,HUL,51,92.756,SOFT,9.0,0,1.0,0.7630000000000052,0.5,0.35,1,0,0
2020,Silverstone,HUL,52,90.087,SOFT,10.0,0,1.0,-1.9059999999999917,0.5555555555555556,0.35,0,0,0
2020,Silverstone,KVY,1,102.608,HARD,1.0,0,12.0,10.33850000000001,0.02631578947368421,0.7,51,2,0
2020,Silverstone,KVY,2,95.284,HARD,2.0,0,1.0,3.0145000000000124,0.05263157894736842,0.7,50,2,0
2020,Silverstone,KVY,3,95.3,HARD,3.0,0,1.0,3.0305000000000035,0.07894736842105263,0.65,49,2,0
2020,Silverstone,KVY,4,93.918,HARD,4.0,0,1.0,1.6485000000000127,0.10526315789473684,0.65,48,2,0
2020,Silverstone,KVY,5,94.293,HARD,5.0,0,1.0,2.0235000000000127,0.13157894736842105,0.65,47,2,0
2020,Silverstone,KVY,6,94.254,HARD,6.0,0,1.0,1.9845000000000113,0.15789473684210525,0.65,46,2,0
2020,Silverstone,KVY,7,94.048,HARD,7.0,0,1.0,1.7785000000000082,0.18421052631578946,0.6,45,2,0
2020,Silverstone,KVY,8,94.369,HARD,8.0,0,1.0,2.099500000000006,0.21052631578947367,0.55,44,2,0
2020,Silverstone,KVY,9,94.013,HARD,9.0,0,1.0,1.7435000000000116,0.23684210526315788,0.55,43,2,0
2020,Silverstone,KVY,10,93.73,HARD,10.0,0,1.0,1.4605000000000103,0.2631578947368421,0.55,42,2,0
2020,Silverstone,KVY,11,93.594,HARD,11.0,0,1.0,1.3245000000000005,0.2894736842105263,0.55,41,2,0
2020,Silverstone,KVY,12,93.394,HARD,12.0,0,1.0,1.1245000000000118,0.3157894736842105,0.55,40,2,0
2020,Silverstone,KVY,13,93.232,HARD,13.0,0,1.0,0.9625000000000057,0.34210526315789475,0.5,39,2,0
2020,Silverstone,KVY,14,92.937,HARD,14.0,0,1.0,0.667500000000004,0.3684210526315789,0.5,38,2,0
2020,Silverstone,KVY,15,93.029,HARD,15.0,0,1.0,0.7595000000000027,0.39473684210526316,0.45,37,2,0
2020,Silverstone,KVY,16,93.222,HARD,16.0,0,1.0,0.9525000000000006,0.42105263157894735,0.45,36,2,1
2020,Silverstone,KVY,17,92.977,HARD,17.0,0,1.0,0.7075000000000102,0.4473684210526316,0.45,35,2,1
2020,Silverstone,KVY,18,92.86,HARD,18.0,0,1.0,0.5905000000000058,0.47368421052631576,0.45,34,2,1
2020,Silverstone,KVY,19,92.191,HARD,19.0,1,1.0,-0.07849999999999113,0.5,0.4,33,2,0
2020,Silverstone,KVY,20,112.535,HARD,1.0,0,1.0,20.265500000000003,0.02631578947368421,0.75,32,2,0
2020,Silverstone,KVY,21,92.264,HARD,2.0,0,1.0,-0.00549999999999784,0.05263157894736842,0.75,31,2,0
2020,Silverstone,KVY,22,91.915,HARD,3.0,0,1.0,-0.3544999999999874,0.07894736842105263,0.7,30,2,0
2020,Silverstone,KVY,23,92.43,HARD,4.0,0,1.0,0.1605000000000132,0.10526315789473684,0.6,29,2,0
2020,Silverstone,KVY,24,91.956,HARD,5.0,0,1.0,-0.31349999999999056,0.13157894736842105,0.55,28,2,0
2020,Silverstone,KVY,25,92.275,HARD,6.0,0,1.0,0.005500000000012051,0.15789473684210525,0.55,27,2,0
2020,Silverstone,KVY,26,92.468,HARD,7.0,0,1.0,0.1985000000000099,0.18421052631578946,0.55,26,2,0
2020,Silverstone,KVY,27,92.148,HARD,8.0,0,1.0,-0.1214999999999975,0.21052631578947367,0.5,25,2,0
2020,Silverstone,KVY,28,92.417,HARD,9.0,0,1.0,0.14750000000000796,0.23684210526315788,0.5,24,2,0
2020,Silverstone,KVY,29,92.647,HARD,10.0,0,1.0,0.37750000000001194,0.2631578947368421,0.5,23,2,0
2020,Silverstone,KVY,30,92.858,HARD,11.0,0,1.0,0.5885000000000105,0.2894736842105263,0.45,22,2,0
2020,Silverstone,KVY,31,91.837,HARD,12.0,0,12.0,-0.43249999999999034,0.3157894736842105,0.35,21,2,0
2020,Silverstone,KVY,32,91.944,HARD,13.0,0,1.0,-0.325499999999991,0.34210526315789475,0.35,20,2,1
2020,Silverstone,KVY,33,91.727,HARD,14.0,0,1.0,-0.5424999999999898,0.3684210526315789,0.35,19,2,1
2020,Silverstone,KVY,34,91.575,HARD,15.0,0,1.0,-0.6944999999999908,0.39473684210526316,0.35,18,2,1
2020,Silverstone,KVY,35,90.998,HARD,16.0,1,1.0,-1.271499999999989,0.42105263157894735,0.35,17,2,0
2020,Silverstone,KVY,36,111.685,MEDIUM,1.0,0,1.0,19.41550000000001,0.03571428571428571,0.5,16,1,0
2020,Silverstone,KVY,37,90.998,MEDIUM,2.0,0,1.0,-1.271499999999989,0.07142857142857142,0.5,15,1,0
2020,Silverstone,KVY,38,91.318,MEDIUM,3.0,0,1.0,-0.9514999999999958,0.10714285714285714,0.5,14,1,0
2020,Silverstone,KVY,39,91.339,MEDIUM,4.0,0,1.0,-0.930499999999995,0.14285714285714285,0.5,13,1,0
2020,Silverstone,KVY,40,91.096,MEDIUM,5.0,0,1.0,-1.17349999999999,0.17857142857142858,0.5,12,1,0
2020,Silverstone,KVY,41,91.316,MEDIUM,6.0,0,1.0,-0.9534999999999911,0.21428571428571427,0.5,11,1,0
2020,Silverstone,KVY,42,91.082,MEDIUM,7.0,0,1.0,-1.1875,0.25,0.5,10,1,0
2020,Silverstone,KVY,43,90.761,MEDIUM,8.0,0,1.0,-1.508499999999998,0.2857142857142857,0.5,9,1,0
2020,Silverstone,KVY,44,90.799,MEDIUM,9.0,0,1.0,-1.470499999999987,0.32142857142857145,0.5,8,1,0
2020,Silverstone,KVY,45,91.097,MEDIUM,10.0,0,1.0,-1.1724999999999994,0.35714285714285715,0.5,7,1,0
2020,Silverstone,KVY,46,90.987,MEDIUM,11.0,0,1.0,-1.2824999999999989,0.39285714285714285,0.5,6,1,0
2020,Silverstone,KVY,47,91.12,MEDIUM,12.0,0,1.0,-1.149499999999989,0.42857142857142855,0.5,5,1,0
2020,Silverstone,KVY,48,90.852,MEDIUM,13.0,0,1.0,-1.4174999999999898,0.4642857142857143,0.5,4,1,0
2020,Silverstone,KVY,49,90.932,MEDIUM,14.0,0,1.0,-1.3374999999999915,0.5,0.5,3,1,0
2020,Silverstone,KVY,50,90.98,MEDIUM,15.0,0,1.0,-1.2894999999999897,0.5357142857142857,0.5,2,1,0
2020,Silverstone,KVY,51,91.315,MEDIUM,16.0,0,1.0,-0.9544999999999959,0.5714285714285714,0.5,1,1,0
2020,Silverstone,KVY,52,90.738,MEDIUM,17.0,0,1.0,-1.531499999999994,0.6071428571428571,0.5,0,1,0
2020,Silverstone,LAT,1,104.999,MEDIUM,1.0,0,12.0,11.866,0.03571428571428571,0.9,51,1,0
2020,Silverstone,LAT,2,97.405,MEDIUM,2.0,0,1.0,4.272000000000006,0.07142857142857142,1.0,50,1,0
2020,Silverstone,LAT,3,94.869,MEDIUM,3.0,0,1.0,1.7360000000000042,0.10714285714285714,1.0,49,1,0
2020,Silverstone,LAT,4,96.001,MEDIUM,4.0,0,1.0,2.868000000000009,0.14285714285714285,1.0,48,1,0
2020,Silverstone,LAT,5,94.864,MEDIUM,5.0,0,1.0,1.7310000000000088,0.17857142857142858,1.0,47,1,0
2020,Silverstone,LAT,6,93.9,MEDIUM,6.0,0,1.0,0.7670000000000101,0.21428571428571427,1.0,46,1,1
2020,Silverstone,LAT,7,94.722,MEDIUM,7.0,0,1.0,1.5889999999999986,0.25,0.95,45,1,1
2020,Silverstone,LAT,8,94.068,MEDIUM,8.0,0,1.0,0.9350000000000023,0.2857142857142857,0.85,44,1,1
2020,Silverstone,LAT,9,93.133,MEDIUM,9.0,1,1.0,0.0,0.32142857142857145,0.75,43,1,0
2020,Silverstone,LAT,10,112.534,HARD,1.0,0,1.0,19.40100000000001,0.02631578947368421,1.0,42,2,0
2020,Silverstone,LAT,11,92.79,HARD,2.0,0,1.0,-0.3429999999999893,0.05263157894736842,1.0,41,2,0
2020,Silverstone,LAT,12,92.526,HARD,3.0,0,1.0,-0.6069999999999993,0.07894736842105263,1.0,40,2,0
2020,Silverstone,LAT,13,93.288,HARD,4.0,0,1.0,0.15500000000000114,0.10526315789473684,1.0,39,2,0
2020,Silverstone,LAT,14,92.638,HARD,5.0,0,1.0,-0.49499999999999034,0.13157894736842105,1.0,38,2,0
2020,Silverstone,LAT,15,93.23,HARD,6.0,0,1.0,0.09700000000000841,0.15789473684210525,1.0,37,2,0
2020,Silverstone,LAT,16,93.686,HARD,7.0,0,1.0,0.5530000000000115,0.18421052631578946,1.0,36,2,0
2020,Silverstone,LAT,17,93.733,HARD,8.0,0,1.0,0.6000000000000085,0.21052631578947367,1.0,35,2,0
